user_prompt_tokens,system_prompt_tokens,total_tokens
117,1749,1866
119,1749,1868
119,1749,1868
458,1749,2207
434,1749,2183
435,1749,2184
435,1749,2184
434,1749,2183
434,1749,2183
436,1749,2185
434,1749,2183
436,1749,2185
436,1749,2185
157,1749,1906
133,1749,1882
134,1749,1883
134,1749,1883
133,1749,1882
133,1749,1882
135,1749,1884
133,1749,1882
135,1749,1884
135,1749,1884
175,1749,1924
151,1749,1900
152,1749,1901
152,1749,1901
151,1749,1900
151,1749,1900
153,1749,1902
151,1749,1900
153,1749,1902
153,1749,1902
154,1749,1903
130,1749,1879
131,1749,1880
131,1749,1880
130,1749,1879
130,1749,1879
132,1749,1881
130,1749,1879
132,1749,1881
132,1749,1881
147,1749,1896
123,1749,1872
124,1749,1873
124,1749,1873
123,1749,1872
123,1749,1872
125,1749,1874
123,1749,1872
125,1749,1874
125,1749,1874
140,1749,1889
116,1749,1865
117,1749,1866
117,1749,1866
116,1749,1865
116,1749,1865
118,1749,1867
116,1749,1865
118,1749,1867
118,1749,1867
172,1749,1921
148,1749,1897
149,1749,1898
149,1749,1898
148,1749,1897
148,1749,1897
150,1749,1899
148,1749,1897
150,1749,1899
150,1749,1899
285,1749,2034
261,1749,2010
262,1749,2011
262,1749,2011
261,1749,2010
261,1749,2010
263,1749,2012
261,1749,2010
263,1749,2012
263,1749,2012
194,1749,1943
170,1749,1919
171,1749,1920
171,1749,1920
170,1749,1919
170,1749,1919
172,1749,1921
170,1749,1919
172,1749,1921
172,1749,1921
161,1749,1910
137,1749,1886
138,1749,1887
138,1749,1887
137,1749,1886
137,1749,1886
139,1749,1888
137,1749,1886
139,1749,1888
139,1749,1888
168,1749,1917
144,1749,1893
145,1749,1894
145,1749,1894
144,1749,1893
144,1749,1893
146,1749,1895
144,1749,1893
146,1749,1895
146,1749,1895
143,1749,1892
119,1749,1868
120,1749,1869
120,1749,1869
119,1749,1868
119,1749,1868
121,1749,1870
119,1749,1868
121,1749,1870
121,1749,1870
151,1749,1900
127,1749,1876
128,1749,1877
128,1749,1877
127,1749,1876
127,1749,1876
129,1749,1878
127,1749,1876
129,1749,1878
129,1749,1878
244,1749,1993
220,1749,1969
221,1749,1970
221,1749,1970
220,1749,1969
220,1749,1969
222,1749,1971
220,1749,1969
222,1749,1971
222,1749,1971
213,1749,1962
189,1749,1938
190,1749,1939
190,1749,1939
189,1749,1938
189,1749,1938
191,1749,1940
189,1749,1938
191,1749,1940
191,1749,1940
334,1749,2083
310,1749,2059
311,1749,2060
311,1749,2060
310,1749,2059
310,1749,2059
312,1749,2061
310,1749,2059
312,1749,2061
312,1749,2061
273,1749,2022
249,1749,1998
250,1749,1999
250,1749,1999
249,1749,1998
249,1749,1998
251,1749,2000
249,1749,1998
251,1749,2000
251,1749,2000
165,1749,1914
141,1749,1890
142,1749,1891
142,1749,1891
141,1749,1890
141,1749,1890
143,1749,1892
141,1749,1890
143,1749,1892
143,1749,1892
231,1749,1980
207,1749,1956
208,1749,1957
208,1749,1957
207,1749,1956
207,1749,1956
209,1749,1958
207,1749,1956
209,1749,1958
209,1749,1958
550,1749,2299
526,1749,2275
527,1749,2276
527,1749,2276
526,1749,2275
526,1749,2275
528,1749,2277
526,1749,2275
528,1749,2277
528,1749,2277
164,1749,1913
140,1749,1889
141,1749,1890
141,1749,1890
140,1749,1889
140,1749,1889
142,1749,1891
140,1749,1889
142,1749,1891
142,1749,1891
242,1749,1991
218,1749,1967
219,1749,1968
219,1749,1968
218,1749,1967
218,1749,1967
220,1749,1969
218,1749,1967
220,1749,1969
220,1749,1969
244,1749,1993
220,1749,1969
221,1749,1970
221,1749,1970
220,1749,1969
220,1749,1969
222,1749,1971
220,1749,1969
222,1749,1971
222,1749,1971
247,1749,1996
223,1749,1972
224,1749,1973
224,1749,1973
223,1749,1972
223,1749,1972
225,1749,1974
223,1749,1972
225,1749,1974
225,1749,1974
331,1749,2080
307,1749,2056
308,1749,2057
308,1749,2057
307,1749,2056
307,1749,2056
309,1749,2058
307,1749,2056
309,1749,2058
309,1749,2058
246,1749,1995
222,1749,1971
223,1749,1972
223,1749,1972
222,1749,1971
222,1749,1971
224,1749,1973
222,1749,1971
224,1749,1973
224,1749,1973
195,1749,1944
171,1749,1920
172,1749,1921
172,1749,1921
171,1749,1920
171,1749,1920
173,1749,1922
171,1749,1920
173,1749,1922
173,1749,1922
257,1749,2006
233,1749,1982
234,1749,1983
234,1749,1983
233,1749,1982
233,1749,1982
235,1749,1984
233,1749,1982
235,1749,1984
235,1749,1984
178,1749,1927
154,1749,1903
155,1749,1904
155,1749,1904
154,1749,1903
154,1749,1903
156,1749,1905
154,1749,1903
156,1749,1905
156,1749,1905
287,1749,2036
263,1749,2012
264,1749,2013
264,1749,2013
263,1749,2012
263,1749,2012
265,1749,2014
263,1749,2012
265,1749,2014
265,1749,2014
240,1749,1989
216,1749,1965
217,1749,1966
217,1749,1966
216,1749,1965
216,1749,1965
218,1749,1967
216,1749,1965
218,1749,1967
218,1749,1967
168,1749,1917
144,1749,1893
145,1749,1894
145,1749,1894
144,1749,1893
144,1749,1893
146,1749,1895
144,1749,1893
146,1749,1895
146,1749,1895
174,1749,1923
150,1749,1899
151,1749,1900
151,1749,1900
150,1749,1899
150,1749,1899
152,1749,1901
150,1749,1899
152,1749,1901
152,1749,1901
260,1749,2009
236,1749,1985
237,1749,1986
237,1749,1986
236,1749,1985
236,1749,1985
238,1749,1987
236,1749,1985
238,1749,1987
238,1749,1987
238,1749,1987
214,1749,1963
215,1749,1964
215,1749,1964
214,1749,1963
214,1749,1963
216,1749,1965
214,1749,1963
216,1749,1965
216,1749,1965
153,1749,1902
129,1749,1878
130,1749,1879
130,1749,1879
129,1749,1878
129,1749,1878
131,1749,1880
129,1749,1878
131,1749,1880
131,1749,1880
290,1749,2039
266,1749,2015
267,1749,2016
267,1749,2016
266,1749,2015
266,1749,2015
268,1749,2017
266,1749,2015
268,1749,2017
268,1749,2017
224,1749,1973
200,1749,1949
201,1749,1950
201,1749,1950
200,1749,1949
200,1749,1949
202,1749,1951
200,1749,1949
202,1749,1951
202,1749,1951
212,1749,1961
188,1749,1937
189,1749,1938
189,1749,1938
188,1749,1937
188,1749,1937
190,1749,1939
188,1749,1937
190,1749,1939
190,1749,1939
256,1749,2005
232,1749,1981
233,1749,1982
233,1749,1982
232,1749,1981
232,1749,1981
234,1749,1983
232,1749,1981
234,1749,1983
234,1749,1983
301,1749,2050
277,1749,2026
278,1749,2027
278,1749,2027
277,1749,2026
277,1749,2026
279,1749,2028
277,1749,2026
279,1749,2028
279,1749,2028
716,1749,2465
692,1749,2441
693,1749,2442
693,1749,2442
692,1749,2441
692,1749,2441
694,1749,2443
692,1749,2441
694,1749,2443
694,1749,2443
234,1749,1983
210,1749,1959
211,1749,1960
211,1749,1960
210,1749,1959
210,1749,1959
212,1749,1961
210,1749,1959
212,1749,1961
212,1749,1961
142,1749,1891
118,1749,1867
119,1749,1868
119,1749,1868
118,1749,1867
118,1749,1867
120,1749,1869
118,1749,1867
120,1749,1869
120,1749,1869
143,1749,1892
119,1749,1868
120,1749,1869
120,1749,1869
119,1749,1868
119,1749,1868
121,1749,1870
119,1749,1868
121,1749,1870
121,1749,1870
142,1749,1891
118,1749,1867
119,1749,1868
119,1749,1868
118,1749,1867
118,1749,1867
120,1749,1869
118,1749,1867
120,1749,1869
120,1749,1869
144,1749,1893
120,1749,1869
121,1749,1870
121,1749,1870
120,1749,1869
120,1749,1869
122,1749,1871
120,1749,1869
122,1749,1871
122,1749,1871
184,1749,1933
160,1749,1909
161,1749,1910
161,1749,1910
160,1749,1909
160,1749,1909
162,1749,1911
160,1749,1909
162,1749,1911
162,1749,1911
145,1749,1894
121,1749,1870
122,1749,1871
122,1749,1871
121,1749,1870
121,1749,1870
123,1749,1872
121,1749,1870
123,1749,1872
123,1749,1872
153,1749,1902
129,1749,1878
130,1749,1879
130,1749,1879
129,1749,1878
129,1749,1878
131,1749,1880
129,1749,1878
131,1749,1880
131,1749,1880
166,1749,1915
142,1749,1891
143,1749,1892
143,1749,1892
142,1749,1891
142,1749,1891
144,1749,1893
142,1749,1891
144,1749,1893
144,1749,1893
147,1749,1896
123,1749,1872
124,1749,1873
124,1749,1873
123,1749,1872
123,1749,1872
125,1749,1874
123,1749,1872
125,1749,1874
125,1749,1874
156,1749,1905
132,1749,1881
133,1749,1882
133,1749,1882
132,1749,1881
132,1749,1881
134,1749,1883
132,1749,1881
134,1749,1883
134,1749,1883
143,1749,1892
119,1749,1868
120,1749,1869
120,1749,1869
119,1749,1868
119,1749,1868
121,1749,1870
119,1749,1868
121,1749,1870
121,1749,1870
148,1749,1897
124,1749,1873
125,1749,1874
125,1749,1874
124,1749,1873
124,1749,1873
126,1749,1875
124,1749,1873
126,1749,1875
126,1749,1875
203,1749,1952
179,1749,1928
180,1749,1929
180,1749,1929
179,1749,1928
179,1749,1928
181,1749,1930
179,1749,1928
181,1749,1930
181,1749,1930
143,1749,1892
119,1749,1868
120,1749,1869
120,1749,1869
119,1749,1868
119,1749,1868
121,1749,1870
119,1749,1868
121,1749,1870
121,1749,1870
153,1749,1902
129,1749,1878
130,1749,1879
130,1749,1879
129,1749,1878
129,1749,1878
131,1749,1880
129,1749,1878
131,1749,1880
131,1749,1880
441,1749,2190
417,1749,2166
418,1749,2167
418,1749,2167
417,1749,2166
417,1749,2166
419,1749,2168
417,1749,2166
419,1749,2168
419,1749,2168
156,1749,1905
132,1749,1881
133,1749,1882
133,1749,1882
132,1749,1881
132,1749,1881
134,1749,1883
132,1749,1881
134,1749,1883
134,1749,1883
164,1749,1913
140,1749,1889
141,1749,1890
141,1749,1890
140,1749,1889
140,1749,1889
142,1749,1891
140,1749,1889
142,1749,1891
142,1749,1891
163,1749,1912
139,1749,1888
140,1749,1889
140,1749,1889
139,1749,1888
139,1749,1888
141,1749,1890
139,1749,1888
141,1749,1890
141,1749,1890
174,1749,1923
150,1749,1899
151,1749,1900
151,1749,1900
150,1749,1899
150,1749,1899
152,1749,1901
150,1749,1899
152,1749,1901
152,1749,1901
140,1749,1889
116,1749,1865
117,1749,1866
117,1749,1866
116,1749,1865
116,1749,1865
118,1749,1867
116,1749,1865
118,1749,1867
118,1749,1867
375,1749,2124
351,1749,2100
352,1749,2101
352,1749,2101
351,1749,2100
351,1749,2100
353,1749,2102
351,1749,2100
353,1749,2102
353,1749,2102
140,1749,1889
116,1749,1865
117,1749,1866
117,1749,1866
116,1749,1865
116,1749,1865
118,1749,1867
116,1749,1865
118,1749,1867
118,1749,1867
150,1749,1899
126,1749,1875
127,1749,1876
127,1749,1876
126,1749,1875
126,1749,1875
128,1749,1877
126,1749,1875
128,1749,1877
128,1749,1877
152,1749,1901
128,1749,1877
129,1749,1878
129,1749,1878
128,1749,1877
128,1749,1877
130,1749,1879
128,1749,1877
130,1749,1879
130,1749,1879
151,1749,1900
127,1749,1876
128,1749,1877
128,1749,1877
127,1749,1876
127,1749,1876
129,1749,1878
127,1749,1876
129,1749,1878
129,1749,1878
153,1749,1902
129,1749,1878
130,1749,1879
130,1749,1879
129,1749,1878
129,1749,1878
131,1749,1880
129,1749,1878
131,1749,1880
131,1749,1880
144,1749,1893
120,1749,1869
121,1749,1870
121,1749,1870
120,1749,1869
120,1749,1869
122,1749,1871
120,1749,1869
122,1749,1871
122,1749,1871
147,1749,1896
123,1749,1872
124,1749,1873
124,1749,1873
123,1749,1872
123,1749,1872
125,1749,1874
123,1749,1872
125,1749,1874
125,1749,1874
153,1749,1902
129,1749,1878
130,1749,1879
130,1749,1879
129,1749,1878
129,1749,1878
131,1749,1880
129,1749,1878
131,1749,1880
131,1749,1880
184,1749,1933
160,1749,1909
161,1749,1910
161,1749,1910
160,1749,1909
160,1749,1909
162,1749,1911
160,1749,1909
162,1749,1911
162,1749,1911
151,1749,1900
127,1749,1876
128,1749,1877
128,1749,1877
127,1749,1876
127,1749,1876
129,1749,1878
127,1749,1876
129,1749,1878
129,1749,1878
153,1749,1902
129,1749,1878
130,1749,1879
130,1749,1879
129,1749,1878
129,1749,1878
131,1749,1880
129,1749,1878
131,1749,1880
131,1749,1880
149,1749,1898
125,1749,1874
126,1749,1875
126,1749,1875
125,1749,1874
125,1749,1874
127,1749,1876
125,1749,1874
127,1749,1876
127,1749,1876
153,1749,1902
129,1749,1878
130,1749,1879
130,1749,1879
129,1749,1878
129,1749,1878
131,1749,1880
129,1749,1878
131,1749,1880
131,1749,1880
148,1749,1897
124,1749,1873
125,1749,1874
125,1749,1874
124,1749,1873
124,1749,1873
126,1749,1875
124,1749,1873
126,1749,1875
126,1749,1875
155,1749,1904
131,1749,1880
132,1749,1881
132,1749,1881
131,1749,1880
131,1749,1880
133,1749,1882
131,1749,1880
133,1749,1882
133,1749,1882
157,1749,1906
133,1749,1882
134,1749,1883
134,1749,1883
133,1749,1882
133,1749,1882
135,1749,1884
133,1749,1882
135,1749,1884
135,1749,1884
140,1749,1889
116,1749,1865
117,1749,1866
117,1749,1866
116,1749,1865
116,1749,1865
118,1749,1867
116,1749,1865
118,1749,1867
118,1749,1867
209,1749,1958
185,1749,1934
186,1749,1935
186,1749,1935
185,1749,1934
185,1749,1934
187,1749,1936
185,1749,1934
187,1749,1936
187,1749,1936
194,1749,1943
170,1749,1919
171,1749,1920
171,1749,1920
170,1749,1919
170,1749,1919
172,1749,1921
170,1749,1919
172,1749,1921
172,1749,1921
169,1749,1918
145,1749,1894
146,1749,1895
146,1749,1895
145,1749,1894
145,1749,1894
147,1749,1896
145,1749,1894
147,1749,1896
147,1749,1896
169,1749,1918
145,1749,1894
146,1749,1895
146,1749,1895
145,1749,1894
145,1749,1894
147,1749,1896
145,1749,1894
147,1749,1896
147,1749,1896
164,1749,1913
140,1749,1889
141,1749,1890
141,1749,1890
140,1749,1889
140,1749,1889
142,1749,1891
140,1749,1889
142,1749,1891
142,1749,1891
150,1749,1899
126,1749,1875
127,1749,1876
127,1749,1876
126,1749,1875
126,1749,1875
128,1749,1877
126,1749,1875
128,1749,1877
128,1749,1877
455,1749,2204
431,1749,2180
432,1749,2181
432,1749,2181
431,1749,2180
431,1749,2180
433,1749,2182
431,1749,2180
433,1749,2182
433,1749,2182
140,1749,1889
116,1749,1865
117,1749,1866
117,1749,1866
116,1749,1865
116,1749,1865
118,1749,1867
116,1749,1865
118,1749,1867
118,1749,1867
150,1749,1899
126,1749,1875
127,1749,1876
127,1749,1876
126,1749,1875
126,1749,1875
128,1749,1877
126,1749,1875
128,1749,1877
128,1749,1877
154,1749,1903
130,1749,1879
131,1749,1880
131,1749,1880
130,1749,1879
130,1749,1879
132,1749,1881
130,1749,1879
132,1749,1881
132,1749,1881
161,1749,1910
137,1749,1886
138,1749,1887
138,1749,1887
137,1749,1886
137,1749,1886
139,1749,1888
137,1749,1886
139,1749,1888
139,1749,1888
139,1749,1888
115,1749,1864
116,1749,1865
116,1749,1865
115,1749,1864
115,1749,1864
117,1749,1866
115,1749,1864
117,1749,1866
117,1749,1866
141,1749,1890
117,1749,1866
118,1749,1867
118,1749,1867
117,1749,1866
117,1749,1866
119,1749,1868
117,1749,1866
119,1749,1868
119,1749,1868
138,1749,1887
114,1749,1863
115,1749,1864
115,1749,1864
114,1749,1863
114,1749,1863
116,1749,1865
114,1749,1863
116,1749,1865
116,1749,1865
139,1749,1888
115,1749,1864
116,1749,1865
116,1749,1865
115,1749,1864
115,1749,1864
117,1749,1866
115,1749,1864
117,1749,1866
117,1749,1866
158,1749,1907
134,1749,1883
135,1749,1884
135,1749,1884
134,1749,1883
134,1749,1883
136,1749,1885
134,1749,1883
136,1749,1885
136,1749,1885
223,1749,1972
199,1749,1948
200,1749,1949
200,1749,1949
199,1749,1948
199,1749,1948
201,1749,1950
199,1749,1948
201,1749,1950
201,1749,1950
171,1749,1920
147,1749,1896
148,1749,1897
148,1749,1897
147,1749,1896
147,1749,1896
149,1749,1898
147,1749,1896
149,1749,1898
149,1749,1898
201,1749,1950
177,1749,1926
178,1749,1927
178,1749,1927
177,1749,1926
177,1749,1926
179,1749,1928
177,1749,1926
179,1749,1928
179,1749,1928
146,1749,1895
122,1749,1871
123,1749,1872
123,1749,1872
122,1749,1871
122,1749,1871
124,1749,1873
122,1749,1871
124,1749,1873
124,1749,1873
172,1749,1921
148,1749,1897
149,1749,1898
149,1749,1898
148,1749,1897
148,1749,1897
150,1749,1899
148,1749,1897
150,1749,1899
150,1749,1899
216,1749,1965
192,1749,1941
193,1749,1942
193,1749,1942
192,1749,1941
192,1749,1941
194,1749,1943
192,1749,1941
194,1749,1943
194,1749,1943
142,1749,1891
118,1749,1867
119,1749,1868
119,1749,1868
118,1749,1867
118,1749,1867
120,1749,1869
118,1749,1867
120,1749,1869
120,1749,1869
157,1749,1906
133,1749,1882
134,1749,1883
134,1749,1883
133,1749,1882
133,1749,1882
135,1749,1884
133,1749,1882
135,1749,1884
135,1749,1884
150,1749,1899
126,1749,1875
127,1749,1876
127,1749,1876
126,1749,1875
126,1749,1875
128,1749,1877
126,1749,1875
128,1749,1877
128,1749,1877
144,1749,1893
120,1749,1869
121,1749,1870
121,1749,1870
120,1749,1869
120,1749,1869
122,1749,1871
120,1749,1869
122,1749,1871
122,1749,1871
142,1749,1891
118,1749,1867
119,1749,1868
119,1749,1868
118,1749,1867
118,1749,1867
120,1749,1869
118,1749,1867
120,1749,1869
120,1749,1869
409,1749,2158
385,1749,2134
386,1749,2135
386,1749,2135
385,1749,2134
385,1749,2134
387,1749,2136
385,1749,2134
387,1749,2136
387,1749,2136
142,1749,1891
118,1749,1867
119,1749,1868
119,1749,1868
118,1749,1867
118,1749,1867
120,1749,1869
118,1749,1867
120,1749,1869
120,1749,1869
158,1749,1907
134,1749,1883
135,1749,1884
135,1749,1884
134,1749,1883
134,1749,1883
136,1749,1885
134,1749,1883
136,1749,1885
136,1749,1885
175,1749,1924
151,1749,1900
152,1749,1901
152,1749,1901
151,1749,1900
151,1749,1900
153,1749,1902
151,1749,1900
153,1749,1902
153,1749,1902
150,1749,1899
126,1749,1875
127,1749,1876
127,1749,1876
126,1749,1875
126,1749,1875
128,1749,1877
126,1749,1875
128,1749,1877
128,1749,1877
145,1749,1894
121,1749,1870
122,1749,1871
122,1749,1871
121,1749,1870
121,1749,1870
123,1749,1872
121,1749,1870
123,1749,1872
123,1749,1872
154,1749,1903
130,1749,1879
131,1749,1880
131,1749,1880
130,1749,1879
130,1749,1879
132,1749,1881
130,1749,1879
132,1749,1881
132,1749,1881
146,1749,1895
122,1749,1871
123,1749,1872
123,1749,1872
122,1749,1871
122,1749,1871
124,1749,1873
122,1749,1871
124,1749,1873
124,1749,1873
173,1749,1922
149,1749,1898
150,1749,1899
150,1749,1899
149,1749,1898
149,1749,1898
151,1749,1900
149,1749,1898
151,1749,1900
151,1749,1900
143,1749,1892
119,1749,1868
120,1749,1869
120,1749,1869
119,1749,1868
119,1749,1868
121,1749,1870
119,1749,1868
121,1749,1870
121,1749,1870
153,1749,1902
129,1749,1878
130,1749,1879
130,1749,1879
129,1749,1878
129,1749,1878
131,1749,1880
129,1749,1878
131,1749,1880
131,1749,1880
163,1749,1912
139,1749,1888
140,1749,1889
140,1749,1889
139,1749,1888
139,1749,1888
141,1749,1890
139,1749,1888
141,1749,1890
141,1749,1890
172,1749,1921
148,1749,1897
149,1749,1898
149,1749,1898
148,1749,1897
148,1749,1897
150,1749,1899
148,1749,1897
150,1749,1899
150,1749,1899
167,1749,1916
143,1749,1892
144,1749,1893
144,1749,1893
143,1749,1892
143,1749,1892
145,1749,1894
143,1749,1892
145,1749,1894
145,1749,1894
162,1749,1911
138,1749,1887
139,1749,1888
139,1749,1888
138,1749,1887
138,1749,1887
140,1749,1889
138,1749,1887
140,1749,1889
140,1749,1889
146,1749,1895
122,1749,1871
123,1749,1872
123,1749,1872
122,1749,1871
122,1749,1871
124,1749,1873
122,1749,1871
124,1749,1873
124,1749,1873
168,1749,1917
144,1749,1893
145,1749,1894
145,1749,1894
144,1749,1893
144,1749,1893
146,1749,1895
144,1749,1893
146,1749,1895
146,1749,1895
146,1749,1895
122,1749,1871
123,1749,1872
123,1749,1872
122,1749,1871
122,1749,1871
124,1749,1873
122,1749,1871
124,1749,1873
124,1749,1873
162,1749,1911
138,1749,1887
139,1749,1888
139,1749,1888
138,1749,1887
138,1749,1887
140,1749,1889
138,1749,1887
140,1749,1889
140,1749,1889
209,1749,1958
185,1749,1934
186,1749,1935
186,1749,1935
185,1749,1934
185,1749,1934
187,1749,1936
185,1749,1934
187,1749,1936
187,1749,1936
146,1749,1895
122,1749,1871
123,1749,1872
123,1749,1872
122,1749,1871
122,1749,1871
124,1749,1873
122,1749,1871
124,1749,1873
124,1749,1873
312,1749,2061
288,1749,2037
289,1749,2038
289,1749,2038
288,1749,2037
288,1749,2037
290,1749,2039
288,1749,2037
290,1749,2039
290,1749,2039
181,1749,1930
157,1749,1906
158,1749,1907
158,1749,1907
157,1749,1906
157,1749,1906
159,1749,1908
157,1749,1906
159,1749,1908
159,1749,1908
140,1749,1889
116,1749,1865
117,1749,1866
117,1749,1866
116,1749,1865
116,1749,1865
118,1749,1867
116,1749,1865
118,1749,1867
118,1749,1867
206,1749,1955
182,1749,1931
183,1749,1932
183,1749,1932
182,1749,1931
182,1749,1931
184,1749,1933
182,1749,1931
184,1749,1933
184,1749,1933
146,1749,1895
122,1749,1871
123,1749,1872
123,1749,1872
122,1749,1871
122,1749,1871
124,1749,1873
122,1749,1871
124,1749,1873
124,1749,1873
188,1749,1937
164,1749,1913
165,1749,1914
165,1749,1914
164,1749,1913
164,1749,1913
166,1749,1915
164,1749,1913
166,1749,1915
166,1749,1915
216,1749,1965
192,1749,1941
193,1749,1942
193,1749,1942
192,1749,1941
192,1749,1941
194,1749,1943
192,1749,1941
194,1749,1943
194,1749,1943
160,1749,1909
136,1749,1885
137,1749,1886
137,1749,1886
136,1749,1885
136,1749,1885
138,1749,1887
136,1749,1885
138,1749,1887
138,1749,1887
160,1749,1909
136,1749,1885
137,1749,1886
137,1749,1886
136,1749,1885
136,1749,1885
138,1749,1887
136,1749,1885
138,1749,1887
138,1749,1887
160,1749,1909
136,1749,1885
137,1749,1886
137,1749,1886
136,1749,1885
136,1749,1885
138,1749,1887
136,1749,1885
138,1749,1887
138,1749,1887
150,1749,1899
126,1749,1875
127,1749,1876
127,1749,1876
126,1749,1875
126,1749,1875
128,1749,1877
126,1749,1875
128,1749,1877
128,1749,1877
158,1749,1907
134,1749,1883
135,1749,1884
135,1749,1884
134,1749,1883
134,1749,1883
136,1749,1885
134,1749,1883
136,1749,1885
136,1749,1885
147,1749,1896
123,1749,1872
124,1749,1873
124,1749,1873
123,1749,1872
123,1749,1872
125,1749,1874
123,1749,1872
125,1749,1874
125,1749,1874
146,1749,1895
122,1749,1871
123,1749,1872
123,1749,1872
122,1749,1871
122,1749,1871
124,1749,1873
122,1749,1871
124,1749,1873
124,1749,1873
153,1749,1902
129,1749,1878
130,1749,1879
130,1749,1879
129,1749,1878
129,1749,1878
131,1749,1880
129,1749,1878
131,1749,1880
131,1749,1880
153,1749,1902
129,1749,1878
130,1749,1879
130,1749,1879
129,1749,1878
129,1749,1878
131,1749,1880
129,1749,1878
131,1749,1880
131,1749,1880
191,1749,1940
167,1749,1916
168,1749,1917
168,1749,1917
167,1749,1916
167,1749,1916
169,1749,1918
167,1749,1916
169,1749,1918
169,1749,1918
140,1749,1889
116,1749,1865
117,1749,1866
117,1749,1866
116,1749,1865
116,1749,1865
118,1749,1867
116,1749,1865
118,1749,1867
118,1749,1867
200,1749,1949
176,1749,1925
177,1749,1926
177,1749,1926
176,1749,1925
176,1749,1925
178,1749,1927
176,1749,1925
178,1749,1927
178,1749,1927
147,1749,1896
123,1749,1872
124,1749,1873
124,1749,1873
123,1749,1872
123,1749,1872
125,1749,1874
123,1749,1872
125,1749,1874
125,1749,1874
148,1749,1897
124,1749,1873
125,1749,1874
125,1749,1874
124,1749,1873
124,1749,1873
126,1749,1875
124,1749,1873
126,1749,1875
126,1749,1875
144,1749,1893
120,1749,1869
121,1749,1870
121,1749,1870
120,1749,1869
120,1749,1869
122,1749,1871
120,1749,1869
122,1749,1871
122,1749,1871
160,1749,1909
136,1749,1885
137,1749,1886
137,1749,1886
136,1749,1885
136,1749,1885
138,1749,1887
136,1749,1885
138,1749,1887
138,1749,1887
820,1749,2569
796,1749,2545
797,1749,2546
797,1749,2546
796,1749,2545
796,1749,2545
798,1749,2547
796,1749,2545
798,1749,2547
798,1749,2547
153,1749,1902
129,1749,1878
130,1749,1879
130,1749,1879
129,1749,1878
129,1749,1878
131,1749,1880
129,1749,1878
131,1749,1880
131,1749,1880
178,1749,1927
154,1749,1903
155,1749,1904
155,1749,1904
154,1749,1903
154,1749,1903
156,1749,1905
154,1749,1903
156,1749,1905
156,1749,1905
180,1749,1929
156,1749,1905
157,1749,1906
157,1749,1906
156,1749,1905
156,1749,1905
158,1749,1907
156,1749,1905
158,1749,1907
158,1749,1907
327,1749,2076
303,1749,2052
304,1749,2053
304,1749,2053
303,1749,2052
303,1749,2052
305,1749,2054
303,1749,2052
305,1749,2054
305,1749,2054
158,1749,1907
134,1749,1883
135,1749,1884
135,1749,1884
134,1749,1883
134,1749,1883
136,1749,1885
134,1749,1883
136,1749,1885
136,1749,1885
156,1749,1905
132,1749,1881
133,1749,1882
133,1749,1882
132,1749,1881
132,1749,1881
134,1749,1883
132,1749,1881
134,1749,1883
134,1749,1883
161,1749,1910
137,1749,1886
138,1749,1887
138,1749,1887
137,1749,1886
137,1749,1886
139,1749,1888
137,1749,1886
139,1749,1888
139,1749,1888
146,1749,1895
122,1749,1871
123,1749,1872
123,1749,1872
122,1749,1871
122,1749,1871
124,1749,1873
122,1749,1871
124,1749,1873
124,1749,1873
150,1749,1899
126,1749,1875
127,1749,1876
127,1749,1876
126,1749,1875
126,1749,1875
128,1749,1877
126,1749,1875
128,1749,1877
128,1749,1877
142,1749,1891
118,1749,1867
119,1749,1868
119,1749,1868
118,1749,1867
118,1749,1867
120,1749,1869
118,1749,1867
120,1749,1869
120,1749,1869
156,1749,1905
132,1749,1881
133,1749,1882
133,1749,1882
132,1749,1881
132,1749,1881
134,1749,1883
132,1749,1881
134,1749,1883
134,1749,1883
156,1749,1905
132,1749,1881
133,1749,1882
133,1749,1882
132,1749,1881
132,1749,1881
134,1749,1883
132,1749,1881
134,1749,1883
134,1749,1883
235,1749,1984
211,1749,1960
212,1749,1961
212,1749,1961
211,1749,1960
211,1749,1960
213,1749,1962
211,1749,1960
213,1749,1962
213,1749,1962
151,1749,1900
127,1749,1876
128,1749,1877
128,1749,1877
127,1749,1876
127,1749,1876
129,1749,1878
127,1749,1876
129,1749,1878
129,1749,1878
150,1749,1899
126,1749,1875
127,1749,1876
127,1749,1876
126,1749,1875
126,1749,1875
128,1749,1877
126,1749,1875
128,1749,1877
128,1749,1877
168,1749,1917
144,1749,1893
145,1749,1894
145,1749,1894
144,1749,1893
144,1749,1893
146,1749,1895
144,1749,1893
146,1749,1895
146,1749,1895
155,1749,1904
131,1749,1880
132,1749,1881
132,1749,1881
131,1749,1880
131,1749,1880
133,1749,1882
131,1749,1880
133,1749,1882
133,1749,1882
154,1749,1903
130,1749,1879
131,1749,1880
131,1749,1880
130,1749,1879
130,1749,1879
132,1749,1881
130,1749,1879
132,1749,1881
132,1749,1881
179,1749,1928
155,1749,1904
156,1749,1905
156,1749,1905
155,1749,1904
155,1749,1904
157,1749,1906
155,1749,1904
157,1749,1906
157,1749,1906
189,1749,1938
165,1749,1914
166,1749,1915
166,1749,1915
165,1749,1914
165,1749,1914
167,1749,1916
165,1749,1914
167,1749,1916
167,1749,1916
148,1749,1897
124,1749,1873
125,1749,1874
